player_id,season,season_type,passing_yards,passing_tds,interceptions,attempts,completions,rushing_yards,rushing_tds,carries,receiving_yards,receiving_tds,receptions,targets,games,fantasy_points_ppr,playoff_passing_yards,playoff_passing_tds,playoff_interceptions,playoff_rushing_yards,playoff_rushing_tds,playoff_receiving_yards,playoff_receiving_tds,playoff_receptions,playoff_targets,playoff_games,playoff_fantasy_points,made_playoffs,passing_yards_adj,passing_tds_adj,interceptions_adj,attempts_adj,completions_adj,rushing_yards_adj,rushing_tds_adj,carries_adj,receiving_yards_adj,receiving_tds_adj,receptions_adj,targets_adj,fantasy_points_ppr_adj,passing_yards_pg,passing_tds_pg,interceptions_pg,attempts_pg,completions_pg,rushing_yards_pg,rushing_tds_pg,carries_pg,receiving_yards_pg,receiving_tds_pg,receptions_pg,targets_pg,fantasy_points_ppr_pg,games_played_pct,player_name,age,draft_number,years_exp,seasons,career_games,career_playoffs,career_playoff_games,career_playoff_passing_yards,career_playoff_rushing_yards,career_playoff_receiving_yards,career_playoff_passing_tds,career_playoff_rushing_tds,career_playoff_receiving_tds,career_playoff_receptions,peak_passing_yards,peak_passing_tds,peak_rushing_yards,peak_rushing_tds,peak_receiving_yards,peak_receiving_tds,peak_receptions,peak_targets,peak_passing_yards_adj,peak_passing_tds_adj,peak_rushing_yards_adj,peak_rushing_tds_adj,peak_receiving_yards_adj,peak_receiving_tds_adj,peak_receptions_adj,best_passing_yards_pg,best_passing_tds_pg,best_rushing_yards_pg,best_rushing_tds_pg,best_receiving_yards_pg,best_receiving_tds_pg,best_receptions_pg,avg_passing_yards_pg,avg_rushing_yards_pg,avg_receiving_yards_pg,avg_receptions_pg,avg_games_played_pct,min_games_played_pct,age_bucket,gsis_id,player,team,year_signed,years,fa_year,apy,total_value,total_guaranteed,guarantee_pct,draft_round,draft_overall,draft_year,inflated_apy,position
00-0037247,2024,REG,0.0,0,0.0,0,0,-6.0,0,2,900.0,3,59,103,14,164.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,2.0,900.0,3.0,59.0,103.0,164.4,0.0,0.0,0.0,0.0,0.0,-0.42857142857142855,0.0,0.14285714285714285,64.28571428571429,0.21428571428571427,4.214285714285714,7.357142857142857,11.742857142857144,0.8235294117647058,George Pickens,23.0,52.0,2,3,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.0,1,1140.0,5,63,106,0.0,0.0,24.0,1.0,1140.0,5.0,63.0,0.0,0.0,1.411764705882353,0.058823529411764705,67.05882352941177,0.29411764705882354,4.214285714285714,0.0,0.6806722689075632,59.48739495798319,3.6596638655462184,0.9411764705882352,0.8235294117647058,rookie_age,00-0037247,George Pickens,Cowboys,2026,1.0,2027.0,27298000.0,27298000.0,0.0,0.0,2.0,52.0,2022.0,27.298,WR
00-0037248,2024,REG,0.0,0,0.0,0,0,1009.0,16,207,258.0,2,32,38,16,266.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1009.0,16.0,207.0,258.0,2.0,32.0,38.0,266.7,0.0,0.0,0.0,0.0,0.0,63.0625,1.0,12.9375,16.125,0.125,2.0,2.375,16.66875,0.9411764705882353,James Cook,24.0,63.0,2,3,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1122.0,16,445.0,4,44,54,0.0,0.0,1122.0,16.0,445.0,4.0,44.0,0.0,0.0,66.0,1.0,26.176470588235293,0.23529411764705882,2.588235294117647,0.0,53.583333333333336,17.85049019607843,1.9669117647058822,0.9607843137254902,0.9411764705882353,early_prime,00-0037248,James Cook,Bills,2025,4.0,2029.0,11500000.0,46000000.0,15280000.0,0.33217391304347826,2.0,63.0,2022.0,12.40616,RB
00-0037256,2024,REG,0.0,0,0.0,0,0,613.0,3,144,393.0,6,51,57,15,199.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,613.0,3.0,144.0,393.0,6.0,51.0,57.0,199.6,0.0,0.0,0.0,0.0,0.0,40.86666666666667,0.2,9.6,26.2,0.4,3.4,3.8,13.306666666666667,0.8823529411764706,Rachaad White,25.0,91.0,2,3,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,990.0,6,549.0,6,64,70,0.0,0.0,990.0,6.0,549.0,6.0,64.0,0.0,0.0,58.23529411764706,0.35294117647058826,32.294117647058826,0.4,3.764705882352941,0.0,43.054820261437904,25.539705882352944,3.4299019607843135,0.9411764705882352,0.8823529411764706,early_prime,00-0037256,Rachaad White,Commanders,2026,1.0,2027.0,2000000.0,2000000.0,1715000.0,0.8575,3.0,91.0,2022.0,2.0,RB
00-0037258,2024,REG,0.0,0,0.0,0,0,293.0,2,40,2.0,0,2,4,9,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,553.4444444444445,3.7777777777777777,75.55555555555556,3.7777777777777777,0.0,3.7777777777777777,7.555555555555555,82.16666666666667,0.0,0.0,0.0,0.0,0.0,32.55555555555556,0.2222222222222222,4.444444444444445,0.2222222222222222,0.0,0.2222222222222222,0.4444444444444444,4.833333333333333,0.5294117647058824,Dameon Pierce,24.0,107.0,2,3,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,939.0,4,165.0,1,30,39,0.0,0.0,939.0,4.0,165.0,1.0,30.0,0.0,0.0,72.23076923076923,0.3076923076923077,12.692307692307692,0.07692307692307693,2.3076923076923075,0.0,45.59544159544159,6.894586894586894,1.1766381766381766,0.6862745098039215,0.5294117647058824,early_prime,00-0037258,Dameon Pierce,Eagles,2026,1.0,2027.0,1290000.0,1290000.0,250000.0,0.19379844961240308,4.0,107.0,2022.0,1.29,RB
00-0037261,2024,REG,0.0,0,0.0,0,0,4.0,0,2,821.0,4,76,100,15,182.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,821.0,4.0,76.0,100.0,182.5,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.13333333333333333,54.733333333333334,0.26666666666666666,5.066666666666666,6.666666666666667,12.166666666666666,0.8823529411764706,Khalil Shakir,24.0,148.0,2,3,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,0,821.0,4,76,100,0.0,0.0,10.0,0.0,821.0,4.0,76.0,0.0,0.0,0.625,0.0,54.733333333333334,0.26666666666666666,5.066666666666666,0.0,0.2972222222222222,36.34027777777778,2.834722222222222,0.8039215686274509,0.5882352941176471,early_prime,00-0037261,Khalil Shakir,Bills,2025,4.0,2029.0,13250000.0,53000000.0,18100000.0,0.3415094339622642,5.0,148.0,2022.0,14.294054,WR
00-0037263,2024,REG,0.0,0,0.0,0,0,644.0,3,137,88.0,0,13,13,17,106.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,644.0,3.0,137.0,88.0,0.0,13.0,13.0,106.2,0.0,0.0,0.0,0.0,0.0,37.88235294117647,0.17647058823529413,8.058823529411764,5.176470588235294,0.0,0.7647058823529411,0.7647058823529411,6.247058823529412,1.0,Tyler Allgeier,24.0,151.0,2,3,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1035.0,4,193.0,1,18,23,0.0,0.0,1035.0,4.0,193.0,1.0,18.0,0.0,0.0,64.6875,0.23529411764705882,11.352941176470589,0.0625,1.0588235294117647,0.0,47.58210784313726,8.405637254901961,0.9411764705882352,0.9803921568627452,0.9411764705882353,early_prime,00-0037263,Tyler Allgeier,Cardinals,2026,2.0,2028.0,6125000.0,12250000.0,8000000.0,0.6530612244897959,5.0,151.0,2022.0,6.125,RB
00-0037267,2024,REG,0.0,0,0.0,0,0,565.0,3,104,225.0,0,37,43,14,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,565.0,3.0,104.0,225.0,0.0,37.0,43.0,134.0,0.0,0.0,0.0,0.0,0.0,40.357142857142854,0.21428571428571427,7.428571428571429,16.071428571428573,0.0,2.642857142857143,3.0714285714285716,9.571428571428571,0.8235294117647058,Jerome Ford,24.0,156.0,2,3,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,813.0,4,319.0,5,44,63,0.0,0.0,813.0,4.0,319.0,5.0,44.0,0.0,0.0,47.8235294117647,0.23529411764705882,18.764705882352942,0.29411764705882354,2.642857142857143,0.0,31.393557422969185,11.61204481792717,1.7436974789915967,0.6470588235294118,0.11764705882352941,early_prime,00-0037267,Jerome Ford,Commanders,2026,1.0,2027.0,1402500.0,1402500.0,437500.0,0.31194295900178254,5.0,156.0,2022.0,1.4025,RB
00-0037276,2024,REG,0.0,0,0.0,0,0,182.0,0,56,42.0,0,6,6,10,28.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,309.4,0.0,95.2,71.39999999999999,0.0,10.2,10.2,48.28,0.0,0.0,0.0,0.0,0.0,18.2,0.0,5.6,4.2,0.0,0.6,0.6,2.8400000000000003,0.5882352941176471,Ty Chandler,26.0,169.0,2,3,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,461.0,3,159.0,0,21,25,0.0,0.0,461.0,3.0,159.0,0.0,21.0,0.0,0.0,35.46153846153846,0.23076923076923078,12.23076923076923,0.0,1.6153846153846154,0.0,24.553846153846152,5.476923076923076,0.7384615384615385,0.4705882352941176,0.058823529411764705,early_prime,00-0037276,Ty Chandler,Saints,2026,1.0,2027.0,1215000.0,1215000.0,0.0,0.0,5.0,169.0,2022.0,1.215,RB
00-0037291,2024,REG,0.0,0,0.0,0,0,-4.0,0,3,414.0,6,28,42,15,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,3.0,414.0,6.0,28.0,42.0,105.0,0.0,0.0,0.0,0.0,0.0,-0.26666666666666666,0.0,0.2,27.6,0.4,1.8666666666666667,2.8,7.0,0.8823529411764706,Jalen Nailor,25.0,191.0,2,3,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,414.0,6,28,42,0.0,0.0,0.0,0.0,608.6,6.0,30.599999999999998,0.0,0.0,0.0,0.0,35.8,0.4,1.8666666666666667,0.0,-0.08888888888888889,25.96666666666667,1.7222222222222223,0.4313725490196078,0.11764705882352941,early_prime,00-0037291,Jalen Nailor,Raiders,2026,3.0,2029.0,11676667.0,35030000.0,18000000.0,0.5138452754781616,6.0,191.0,2022.0,11.676667,WR
00-0037292,2024,REG,0.0,0,0.0,0,0,0.0,0,0,109.0,1,9,14,11,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.45454545454544,1.5454545454545454,13.909090909090908,21.636363636363637,40.027272727272724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.909090909090908,0.09090909090909091,0.8181818181818182,1.2727272727272727,2.3545454545454545,0.6470588235294118,Andrew Ogletree,26.0,192.0,2,2,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,147.0,2,9,21,0.0,0.0,0.0,0.0,249.9,3.4,15.299999999999999,0.0,0.0,0.0,0.0,14.7,0.2,0.9,0.0,0.0,12.304545454545455,0.8590909090909091,0.6176470588235294,0.5882352941176471,early_prime,00-0037292,Andrew Ogletree,Colts,2026,1.0,2027.0,2250000.0,2250000.0,1500000.0,0.6666666666666666,6.0,192.0,2022.0,2.25,TE
00-0037525,2024,REG,0.0,0,0.0,0,0,789.0,3,153,91.0,0,11,14,12,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,789.0,3.0,153.0,91.0,0.0,11.0,14.0,115.0,0.0,0.0,0.0,0.0,0.0,65.75,0.25,12.75,7.583333333333333,0.0,0.9166666666666666,1.1666666666666667,9.583333333333334,0.7058823529411765,Jordan Mason,25.0,,2,3,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,789.0,3,91.0,0,11,14,0.0,0.0,789.0,5.666666666666666,91.0,0.0,11.0,0.0,0.0,65.75,0.3333333333333333,7.583333333333333,0.0,0.9166666666666666,0.0,40.2962962962963,3.675925925925926,0.4166666666666667,0.5686274509803922,0.47058823529411764,early_prime,00-0037525,Jordan Mason,Vikings,2025,2.0,2027.0,5250000.0,10500000.0,7230000.0,0.6885714285714286,,,2022.0,5.663682,RB
00-0037539,2024,REG,0.0,0,0.0,0,0,0.0,0,0,152.0,0,19,23,10,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.4,0.0,32.3,39.1,58.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,1.9,2.3,3.4200000000000004,0.5882352941176471,Lucas Krull,26.0,,2,2,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,152.0,1,19,23,0.0,0.0,0.0,0.0,258.4,2.4285714285714284,32.3,0.0,0.0,0.0,0.0,15.2,0.14285714285714285,1.9,0.0,0.0,14.385714285714286,1.5214285714285714,0.5,0.4117647058823529,early_prime,00-0037539,Lucas Krull,Broncos,2026,1.0,2027.0,1360000.0,1360000.0,100000.0,0.07352941176470588,,,2022.0,1.36,TE
00-0037614,2024,REG,0.0,0,0.0,0,0,0.0,0,0,254.0,1,24,37,10,55.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.8,1.7,40.8,62.9,94.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,0.1,2.4,3.7,5.540000000000001,0.5882352941176471,John Metchie III,24.0,44.0,2,2,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0,254.0,1,24,37,0.0,0.0,4.0,0.0,431.8,1.7,40.8,0.0,0.0,0.2857142857142857,0.0,25.4,0.1,2.4,0.0,0.14285714285714285,18.34285714285714,1.7714285714285714,0.7058823529411764,0.5882352941176471,early_prime,00-0037614,John Metchie III,Panthers,2026,1.0,2027.0,1900000.0,1900000.0,1000000.0,0.5263157894736842,2.0,44.0,2022.0,1.9,WR
00-0037664,2024,REG,0.0,0,0.0,0,0,0.0,0,0,824.0,7,37,69,16,161.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0,7.0,37.0,69.0,161.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,0.4375,2.3125,4.3125,10.0875,0.9411764705882353,Alec Pierce,24.0,53.0,2,3,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,824.0,7,41,78,0.0,0.0,0.0,0.0,824.0,7.0,41.0,0.0,0.0,0.0,0.0,51.5,0.4375,2.5625,0.0,0.0,39.599264705882355,2.252450980392157,0.9607843137254902,0.9411764705882353,early_prime,00-0037664,Alec Pierce,Colts,2026,4.0,2030.0,28500000.0,114000000.0,60000000.0,0.5263157894736842,2.0,53.0,2022.0,28.5,WR
00-0037666,2024,REG,0.0,0,0.0,0,0,0.0,0,0,610.0,7,49,79,17,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,7.0,49.0,79.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.88235294117647,0.4117647058823529,2.8823529411764706,4.647058823529412,8.941176470588236,1.0,Jalen Tolbert,25.0,88.0,2,3,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,610.0,7,49,79,0.0,0.0,0.0,0.0,610.0,7.0,49.0,0.0,0.0,0.0,0.0,35.88235294117647,0.4117647058823529,2.8823529411764706,0.0,0.0,20.832579185520363,1.8582202111613875,0.6274509803921569,0.11764705882352941,early_prime,00-0037666,Jalen Tolbert,Dolphins,2026,1.0,2027.0,1402500.0,1402500.0,1262500.0,0.9001782531194296,3.0,88.0,2022.0,1.4025,WR
00-0037740,2024,REG,0.0,0,0.0,0,0,5.0,0,2,1104.0,7,101,153,17,251.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1104.0,7.0,101.0,153.0,251.9,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,0.11764705882352941,64.94117647058823,0.4117647058823529,5.9411764705882355,9.0,14.81764705882353,1.0,Garrett Wilson,24.0,10.0,2,3,51,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0,1104.0,7,101,168,0.0,0.0,5.0,0.0,1104.0,7.0,101.0,0.0,0.0,0.29411764705882354,0.0,64.94117647058823,0.4117647058823529,5.9411764705882355,0.0,0.17647058823529413,63.70588235294118,5.470588235294119,1.0,1.0,early_prime,00-0037740,Garrett Wilson,Jets,2025,4.0,2029.0,32500000.0,130000000.0,38324819.0,0.29480629999999997,1.0,10.0,2022.0,35.060888,WR
00-0037741,2024,REG,0.0,0,0.0,0,0,13.0,0,1,216.0,0,19,33,14,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,216.0,0.0,19.0,33.0,41.9,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.07142857142857142,15.428571428571429,0.0,1.3571428571428572,2.357142857142857,2.992857142857143,0.8235294117647058,Jahan Dotson,24.0,16.0,2,3,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13.0,0,523.0,7,49,83,0.0,0.0,13.0,0.0,523.0,7.0,49.0,0.0,0.0,0.9285714285714286,0.0,43.583333333333336,0.5833333333333334,2.9166666666666665,0.0,0.11507936507936507,29.82749766573296,2.3853874883286648,0.8431372549019608,0.7058823529411765,early_prime,00-0037741,Jahan Dotson,Falcons,2026,2.0,2028.0,7500000.0,15000000.0,10000000.0,0.6666666666666666,1.0,16.0,2022.0,7.5,WR
00-0037744,2024,REG,0.0,0,0.0,0,0,2.0,1,1,1146.0,2,111,147,16,243.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1146.0,2.0,111.0,147.0,243.8,0.0,0.0,0.0,0.0,0.0,0.125,0.0625,0.0625,71.625,0.125,6.9375,9.1875,15.2375,0.9411764705882353,Trey McBride,24.0,55.0,2,3,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1,1146.0,3,111,147,0.0,0.0,2.0,1.0,1146.0,3.0,111.0,0.0,0.0,0.125,0.0625,71.625,0.17647058823529413,6.9375,0.0,0.041666666666666664,49.86628540305011,4.974809368191721,0.823529411764706,0.5294117647058824,early_prime,00-0037744,Trey McBride,Cardinals,2025,4.0,2029.0,19000000.0,76000000.0,32500000.0,0.4276315789473684,2.0,55.0,2022.0,20.497135,TE
00-0037755,2022,REG,0.0,0,0.0,0,0,0.0,0,0,312.0,3,25,40,12,74.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,3.0,25.0,40.0,74.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.25,2.0833333333333335,3.3333333333333335,6.183333333333334,0.7058823529411765,Jelani Woods,23.0,73.0,0,1,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,312.0,3,25,40,0.0,0.0,0.0,0.0,312.0,3.0,25.0,0.0,0.0,0.0,0.0,26.0,0.25,2.0833333333333335,0.0,0.0,26.0,2.0833333333333335,0.7058823529411765,0.7058823529411765,rookie_age,00-0037755,Jelani Woods,Jets,2026,1.0,2027.0,1175000.0,1175000.0,0.0,0.0,3.0,73.0,2022.0,1.175,TE
00-0037801,2024,REG,0.0,0,0.0,0,0,92.0,0,16,420.0,2,31,52,15,104.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,16.0,420.0,2.0,31.0,52.0,104.2,0.0,0.0,0.0,0.0,0.0,6.133333333333334,0.0,1.0666666666666667,28.0,0.13333333333333333,2.066666666666667,3.466666666666667,6.946666666666667,0.8823529411764706,KaVontae Turpin,28.0,,5,3,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,110.0,1,420.0,3,31,52,0.0,0.0,110.0,1.0,420.0,3.0,31.0,0.0,0.0,9.166666666666666,0.08333333333333333,28.0,0.25,2.066666666666667,0.0,6.233333333333333,13.46111111111111,1.0888888888888888,0.6274509803921569,0.29411764705882354,prime,00-0037801,Kavontae Turpin,Cowboys,2025,3.0,2028.0,4500000.0,13500000.0,5000000.0,0.37037037037037035,,,2022.0,4.854585,WR
00-0037805,2024,REG,0.0,0,0.0,0,0,0.0,0,0,105.0,0,18,28,13,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,18.0,28.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.076923076923077,0.0,1.3846153846153846,2.1538461538461537,2.1923076923076925,0.7647058823529411,Jeremy Ruckert,24.0,101.0,2,3,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,151.0,0,18,28,0.0,0.0,0.0,0.0,256.7,0.0,27.2,0.0,0.0,0.0,0.0,15.1,0.0,1.6,0.0,0.0,9.058974358974359,1.1615384615384616,0.4901960784313726,0.11764705882352941,early_prime,00-0037805,Jeremy Ruckert,Jets,2025,2.0,2027.0,5000000.0,10000000.0,4972157.0,0.49721570000000004,3.0,101.0,2022.0,5.393983,TE
00-0037809,2024,REG,0.0,0,0.0,0,0,17.0,0,1,479.0,2,52,70,16,113.60000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,479.0,2.0,52.0,70.0,113.60000000000001,0.0,0.0,0.0,0.0,0.0,1.0625,0.0,0.0625,29.9375,0.125,3.25,4.375,7.1000000000000005,0.9411764705882353,Chig Okonkwo,24.0,143.0,2,3,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.0,0,528.0,3,54,77,0.0,0.0,17.0,0.0,528.0,3.0,54.0,0.0,0.0,1.0625,0.0,31.058823529411764,0.2,3.25,0.0,0.5162581699346406,30.332107843137255,2.853267973856209,0.9411764705882352,0.8823529411764706,early_prime,00-0037809,Chigoziem Okonkwo,Commanders,2026,3.0,2029.0,9000000.0,27000000.0,16700000.0,0.6185185185185185,4.0,143.0,2022.0,9.0,TE
00-0037816,2024,REG,0.0,0,0.0,0,0,0.0,0,0,601.0,4,46,72,13,132.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,4.0,46.0,72.0,132.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.23076923076923,0.3076923076923077,3.5384615384615383,5.538461538461538,10.161538461538461,0.7647058823529411,Romeo Doubs,24.0,132.0,2,3,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.0,0,674.0,8,59,96,0.0,0.0,11.0,0.0,674.0,8.0,59.0,0.0,0.0,0.8461538461538461,0.0,46.23076923076923,0.47058823529411764,3.5384615384615383,0.0,0.28205128205128205,39.52337858220211,3.4132730015082955,0.8431372549019608,0.7647058823529411,early_prime,00-0037816,Romeo Doubs,Patriots,2026,4.0,2030.0,17000000.0,68000000.0,35000000.0,0.5147058823529411,4.0,132.0,2022.0,17.0,WR
00-0037834,2024,REG,3864.0,20,12.0,455,300,323.0,5,66,0.0,0,0,0,15,266.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3864.0,20.0,12.0,455.0,300.0,323.0,5.0,66.0,0.0,0.0,0.0,0.0,266.86,257.6,1.3333333333333333,0.8,30.333333333333332,20.0,21.533333333333335,0.3333333333333333,4.4,0.0,0.0,0.0,0.0,17.790666666666667,0.8823529411764706,Brock Purdy,24.0,262.0,2,3,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4280.0,31,323.0,5,0.0,0,0,0,4280.0,31.0,323.0,5.0,0.0,0.0,0.0,267.5,1.9375,21.533333333333335,0.3333333333333333,0.0,0.0,0.0,225.92222222222222,10.65925925925926,0.0,0.0,0.7843137254901961,0.5294117647058824,early_prime,00-0037834,Brock Purdy,49ers,2025,5.0,2030.0,53000000.0,265000000.0,100000000.0,0.37735849056603776,7.0,262.0,2022.0,57.176218,QB
00-0037837,2024,REG,0.0,0,0.0,0,0,0.0,0,0,548.0,4,36,58,17,120.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,4.0,36.0,58.0,120.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.23529411764706,0.23529411764705882,2.1176470588235294,3.411764705882353,7.105882352941176,1.0,Calvin Austin III,25.0,138.0,2,2,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57.0,1,548.0,4,36,58,0.0,0.0,57.0,1.0,548.0,4.0,36.0,0.0,0.0,4.071428571428571,0.07142857142857142,32.23529411764706,0.23529411764705882,2.1176470588235294,0.0,2.0357142857142856,22.54621848739496,1.6659663865546217,0.9117647058823529,0.8235294117647058,early_prime,00-0037837,Calvin Austin III,Giants,2026,1.0,2027.0,1500000.0,1500000.0,450000.0,0.3,4.0,138.0,2022.0,1.5,WR
